index,voted
350,0.8192
351,0.8227
352,0.6627
353,0.5617
354,0.7287
355,0.636
356,0.6248
357,0.5439
358,0.825
359,0.6084
360,0.7168
361,0.7063
362,0.6168
363,0.6768
364,0.5296
365,0.6904
366,0.5352
367,0.5968
368,0.668
369,0.6191
370,0.6036
371,0.6104
372,0.6295
373,0.6603
374,0.591
375,0.7578
376,0.5858
377,0.5675
378,0.5216
379,0.6311
380,0.5895
381,0.6455
382,0.568
383,0.5224
384,0.5674
385,0.5888
386,0.6117
387,0.605
388,0.6398
389,0.5887
390,0.5885
391,0.6371
392,0.5881
393,0.5264
394,0.641
395,0.599
396,0.5949
397,0.5152
398,0.6966
399,0.6414
400,0.5489
401,0.7422
402,0.5304
403,0.8235
404,0.5477
405,0.5895
406,0.6438
407,0.5714
408,0.5764
409,0.5093
410,0.5846
411,0.5085
412,0.5269
413,0.5464
414,0.6057
415,0.5154
416,0.5584
417,0.7632
418,0.8215
419,0.5277
420,0.5936
421,0.5893
422,0.5832
423,0.5483
424,0.6572
425,0.6634
426,0.6589
427,0.5555
428,0.6188
429,0.6582
430,0.6236
431,0.6539
432,0.5965
433,0.5646
434,0.5085
435,0.656
436,0.5656
437,0.5352
438,0.5818
439,0.8224
440,0.5146
441,0.5722
442,0.5365
443,0.524
444,0.5629
445,0.582
446,0.6244
447,0.5539
448,0.6053
449,0.639
450,0.5556
451,0.5104
452,0.5452
453,0.5204
454,0.5444
455,0.6044
456,0.5315
457,0.6891
458,0.5779
459,0.8243
460,0.5852
461,0.6621
462,0.8204
463,0.555
464,0.6307
465,0.6074
466,0.6211
467,0.7395
468,0.5128
469,0.6067
470,0.7435
471,0.6496
472,0.5993
473,0.5955
474,0.5068
475,0.6124
476,0.5305
477,0.7306
478,0.7372
479,0.8237
480,0.6146
481,0.6218
482,0.5705
483,0.5208
484,0.8244
485,0.823
486,0.587
487,0.625
488,0.5726
489,0.5866
490,0.5611
491,0.6541
492,0.5233
493,0.5122
494,0.734
495,0.5163
496,0.5414
497,0.6842
498,0.5955
499,0.5027
500,0.5043
501,0.7364
502,0.5008
503,0.5812
504,0.6526
505,0.524
506,0.5489
507,0.5188
508,0.5738
509,0.6338
510,0.5338
511,0.663
512,0.51
513,0.5029
514,0.7276
515,0.5516
516,0.5123
517,0.58
518,0.6162
519,0.704
520,0.5325
521,0.5054
522,0.7637
523,0.5842
524,0.7064
525,0.7512
526,0.821
527,0.7178
528,0.8181
529,0.7405
530,0.8213
531,0.5641
532,0.5813
533,0.5125
534,0.6155
535,0.6497
536,0.5005
537,0.5336
538,0.5096
539,0.5993
540,0.5172
541,0.528
542,0.8216
543,0.6128
544,0.5523
545,0.5301
546,0.8185
547,0.6145
548,0.7547
549,0.6126
550,0.6117
551,0.5808
552,0.6523
553,0.6614
554,0.6585
555,0.6439
556,0.5804
557,0.7398
558,0.5024
559,0.637
560,0.6422
561,0.5314
562,0.5369
563,0.8199
564,0.5085
565,0.7621
566,0.5816
567,0.5029
568,0.8224
569,0.5672
570,0.5632
571,0.7433
572,0.5454
573,0.6988
574,0.5601
575,0.7456
576,0.5646
577,0.5047
578,0.6678
579,0.7575
580,0.5854
581,0.7108
582,0.6529
583,0.5924
584,0.6684
585,0.6665
586,0.6494
587,0.5002
588,0.6101
589,0.6277
590,0.6981
591,0.6564
592,0.5261
593,0.6588
594,0.5708
595,0.5228
596,0.5853
597,0.5298
598,0.6083
599,0.5674
600,0.5352
601,0.626
602,0.7449
603,0.6513
604,0.5829
605,0.5595
606,0.6241
607,0.63
608,0.7074
609,0.5705
610,0.5692
611,0.5074
612,0.505
613,0.5817
614,0.65
615,0.6286
616,0.5322
617,0.6244
618,0.5139
619,0.6679
620,0.6866
621,0.5128
622,0.5663
623,0.5736
624,0.5148
625,0.5681
626,0.5336
627,0.6811
628,0.8253
629,0.8216
630,0.7265
631,0.572
632,0.7057
633,0.5984
634,0.5364
635,0.7469
636,0.6226
637,0.5488
638,0.6505
639,0.6632
640,0.6798
641,0.5045
642,0.5719
643,0.5294
644,0.5733
645,0.5063
646,0.7423
647,0.613
648,0.5885
649,0.5426
650,0.8229
651,0.5392
652,0.7521
653,0.6137
654,0.5948
655,0.5061
656,0.5569
657,0.5734
658,0.8082
659,0.6953
660,0.5164
661,0.7301
662,0.5424
663,0.6863
664,0.6979
665,0.5883
666,0.5848
667,0.5821
668,0.7159
669,0.5294
670,0.6309
671,0.5054
672,0.8188
673,0.8279
674,0.5955
675,0.6249
676,0.8227
677,0.5674
678,0.714
679,0.5768
680,0.5941
681,0.8196
682,0.8228
683,0.5932
684,0.6219
685,0.6726
686,0.6062
687,0.5677
688,0.5059
689,0.5538
690,0.648
691,0.5441
692,0.8209
693,0.5594
694,0.5949
695,0.5102
696,0.8246
697,0.5791
698,0.5317
699,0.6438
700,0.5804
701,0.5061
702,0.586
703,0.5443
704,0.8215
705,0.8245
706,0.6155
707,0.8201
708,0.6313
709,0.5554
710,0.7588
711,0.5396
712,0.6031
713,0.5456
714,0.8232
715,0.7631
716,0.5182
717,0.6935
718,0.5419
719,0.6245
720,0.6864
721,0.8179
722,0.5928
723,0.8212
724,0.6024
725,0.652
726,0.6335
727,0.8223
728,0.6717
729,0.5368
730,0.7158
731,0.6694
732,0.8206
733,0.548
734,0.6071
735,0.7618
736,0.8218
737,0.714
738,0.6995
739,0.5128
740,0.5185
741,0.7747
742,0.8272
743,0.6543
744,0.7465
745,0.5336
746,0.5626
747,0.635
748,0.5903
749,0.5115
750,0.5181
751,0.6894
752,0.5776
753,0.6881
754,0.6406
755,0.6657
756,0.7289
757,0.5371
758,0.7065
759,0.5212
760,0.5287
761,0.6945
762,0.5805
763,0.6147
764,0.6355
765,0.6849
766,0.8275
767,0.5234
768,0.7522
769,0.7672
770,0.5887
771,0.6392
772,0.8207
773,0.67
774,0.5975
775,0.5487
776,0.5512
777,0.6322
778,0.5814
779,0.6258
780,0.742
781,0.6846
782,0.5374
783,0.5447
784,0.744
785,0.5695
786,0.6077
787,0.6637
788,0.6349
789,0.6622
790,0.6255
791,0.5914
792,0.5167
793,0.5436
794,0.6925
795,0.5032
796,0.5631
797,0.57
798,0.5888
799,0.5849
800,0.7855
801,0.6282
802,0.6476
803,0.7482
804,0.5411
805,0.5848
806,0.5783
807,0.6251
808,0.5802
809,0.5028
810,0.6702
811,0.6167
812,0.5667
813,0.5346
814,0.8177
815,0.6317
816,0.5112
817,0.6634
818,0.523
819,0.718
820,0.5564
821,0.8249
822,0.5045
823,0.6513
824,0.8242
825,0.5139
826,0.538
827,0.6452
828,0.654
829,0.5469
830,0.6296
831,0.5162
832,0.6998
833,0.7004
834,0.553
835,0.7726
836,0.6103
837,0.6852
838,0.6707
839,0.5434
840,0.5499
841,0.6381
842,0.7626
843,0.6399
844,0.5623
845,0.58
846,0.5155
847,0.6256
848,0.719
849,0.6826
850,0.538
851,0.5244
852,0.6569
853,0.5261
854,0.6356
855,0.8196
856,0.5802
857,0.5412
858,0.5256
859,0.6052
860,0.7386
861,0.5225
862,0.5565
863,0.6215
864,0.5146
865,0.7274
866,0.5385
867,0.6101
868,0.588
869,0.6646
870,0.6432
871,0.5696
872,0.5838
873,0.6683
874,0.5788
875,0.5147
876,0.5883
877,0.591
878,0.6426
879,0.5051
880,0.6538
881,0.5273
882,0.6685
883,0.8247
884,0.5302
885,0.5286
886,0.5216
887,0.6454
888,0.5127
889,0.5538
890,0.6662
891,0.5593
892,0.6042
893,0.5847
894,0.553
895,0.5733
896,0.5028
897,0.8244
898,0.8227
899,0.7323
900,0.7148
901,0.5477
902,0.5696
903,0.5275
904,0.5498
905,0.5267
906,0.5834
907,0.6331
908,0.5954
909,0.704
910,0.5438
911,0.5522
912,0.5559
913,0.5749
914,0.5514
915,0.6532
916,0.6976
917,0.6643
918,0.5978
919,0.5107
920,0.6478
921,0.6387
922,0.6011
923,0.8191
924,0.5436
925,0.5991
926,0.6287
927,0.6426
928,0.8202
929,0.6612
930,0.5084
931,0.5374
932,0.6629
933,0.8222
934,0.6014
935,0.5369
936,0.6286
937,0.7269
938,0.7548
939,0.6114
940,0.552
941,0.6562
942,0.5508
943,0.66
944,0.6119
945,0.8233
946,0.5233
947,0.6837
948,0.5856
949,0.571
950,0.5182
951,0.6391
952,0.5157
953,0.5264
954,0.5924
955,0.6357
956,0.5993
957,0.6406
958,0.7117
959,0.5517
960,0.5036
961,0.6227
962,0.5483
963,0.6776
964,0.6331
965,0.8183
966,0.6891
967,0.5095
968,0.708
969,0.5526
970,0.5115
971,0.6182
972,0.5355
973,0.5124
974,0.5127
975,0.544
976,0.5234
977,0.822
978,0.5701
979,0.5337
980,0.8166
981,0.5688
982,0.8217
983,0.5078
984,0.5716
985,0.8246
986,0.6496
987,0.6051
988,0.5134
989,0.5803
990,0.5506
991,0.5774
992,0.6867
993,0.5392
994,0.5304
995,0.5763
996,0.5833
997,0.6138
998,0.5166
999,0.6669
1000,0.5774
1001,0.5767
1002,0.5325
1003,0.6726
1004,0.7363
1005,0.538
1006,0.6556
1007,0.5427
1008,0.5083
1009,0.5117
1010,0.5402
1011,0.524
1012,0.5402
1013,0.5422
1014,0.7709
1015,0.5628
1016,0.8239
1017,0.6205
1018,0.5521
1019,0.6145
1020,0.6235
1021,0.7029
1022,0.5332
1023,0.5275
1024,0.566
1025,0.6529
1026,0.5773
1027,0.6039
1028,0.5946
1029,0.5873
1030,0.6947
1031,0.8204
1032,0.7462
1033,0.5821
1034,0.5816
1035,0.6169
1036,0.5372
1037,0.5864
1038,0.5488
1039,0.8186
1040,0.5176
1041,0.5841
1042,0.6189
1043,0.5779
1044,0.8219
1045,0.5849
1046,0.6443
1047,0.6456
1048,0.5763
1049,0.6224
1050,0.7409
1051,0.6668
1052,0.5608
1053,0.5176
1054,0.6479
1055,0.6436
1056,0.743
1057,0.5662
1058,0.5918
1059,0.6574
1060,0.6006
1061,0.5256
1062,0.6331
1063,0.519
1064,0.5215
1065,0.5374
1066,0.7133
1067,0.6005
1068,0.5892
1069,0.5426
1070,0.5825
1071,0.724
1072,0.5966
1073,0.6229
1074,0.7237
1075,0.624
1076,0.5997
1077,0.8244
1078,0.5893
1079,0.6901
1080,0.8228
1081,0.6563
1082,0.5907
1083,0.8236
1084,0.6634
1085,0.5338
1086,0.5738
1087,0.6257
1088,0.5902
1089,0.7567
1090,0.5156
1091,0.553
1092,0.5425
1093,0.602
1094,0.6473
1095,0.6654
1096,0.7206
1097,0.8195
1098,0.8249
1099,0.5629
1100,0.525
1101,0.5445
1102,0.5098
1103,0.8233
1104,0.5459
1105,0.5443
1106,0.6639
1107,0.5108
1108,0.5551
1109,0.5097
1110,0.5034
1111,0.5413
1112,0.6975
1113,0.5164
1114,0.8222
1115,0.6735
1116,0.7565
1117,0.5338
1118,0.5913
1119,0.5798
1120,0.5968
1121,0.5305
1122,0.525
1123,0.7165
1124,0.694
1125,0.5539
1126,0.6381
1127,0.7559
1128,0.5818
1129,0.5038
1130,0.5342
1131,0.5835
1132,0.5615
1133,0.5158
1134,0.5585
1135,0.7287
1136,0.6431
1137,0.6693
1138,0.576
1139,0.524
1140,0.7152
1141,0.7486
1142,0.5309
1143,0.5114
1144,0.6172
1145,0.543
1146,0.5235
1147,0.5188
1148,0.5129
1149,0.7473
1150,0.5237
1151,0.6807
1152,0.6433
1153,0.7055
1154,0.5924
1155,0.6292
1156,0.6729
1157,0.5808
1158,0.5993
1159,0.5813
1160,0.8223
1161,0.6636
1162,0.5279
1163,0.617
1164,0.5437
1165,0.6915
1166,0.6619
1167,0.6407
1168,0.5079
1169,0.8184
1170,0.5003
1171,0.5733
1172,0.5022
1173,0.8239
1174,0.565
1175,0.6285
1176,0.706
1177,0.7058
1178,0.5279
1179,0.6925
1180,0.5192
1181,0.754
1182,0.6348
1183,0.6176
1184,0.5567
1185,0.5668
1186,0.6414
1187,0.8251
1188,0.7169
1189,0.64
1190,0.5607
1191,0.5716
1192,0.7198
1193,0.5238
1194,0.5524
1195,0.6467
1196,0.5396
1197,0.5555
1198,0.5961
1199,0.5735
1200,0.5517
1201,0.8204
1202,0.5617
1203,0.5735
1204,0.5655
1205,0.621
1206,0.7282
1207,0.7138
1208,0.6143
1209,0.8223
1210,0.543
1211,0.5618
1212,0.7125
1213,0.5685
1214,0.5487
1215,0.6389
1216,0.5254
1217,0.6537
1218,0.655
1219,0.6847
1220,0.6941
1221,0.8275
1222,0.583
1223,0.5338
1224,0.5635
1225,0.5952
1226,0.5935
1227,0.5795
1228,0.6262
1229,0.6033
1230,0.572
1231,0.5766
1232,0.6268
1233,0.6875
1234,0.5422
1235,0.613
1236,0.5632
1237,0.5941
1238,0.6928
1239,0.6345
1240,0.5902
1241,0.6303
1242,0.6513
1243,0.6291
1244,0.5364
1245,0.5576
1246,0.8197
1247,0.6264
1248,0.5464
1249,0.7106
1250,0.5654
1251,0.7607
1252,0.5023
1253,0.6633
1254,0.5238
1255,0.7158
1256,0.6835
1257,0.8194
1258,0.6082
1259,0.6604
1260,0.7009
1261,0.8213
1262,0.558
1263,0.5984
1264,0.6707
1265,0.6398
1266,0.718
1267,0.5521
1268,0.8219
1269,0.6015
1270,0.6287
1271,0.5081
1272,0.5836
1273,0.8203
1274,0.8199
1275,0.6872
1276,0.5123
1277,0.764
1278,0.6363
1279,0.7304
1280,0.8219
1281,0.5325
1282,0.5991
1283,0.5739
1284,0.6535
1285,0.5776
1286,0.5648
1287,0.5964
1288,0.7386
1289,0.5027
1290,0.7036
1291,0.5231
1292,0.535
1293,0.637
1294,0.5939
1295,0.7446
1296,0.5931
1297,0.5752
1298,0.6553
1299,0.5373
1300,0.7238
1301,0.7471
1302,0.5723
1303,0.5588
1304,0.6023
1305,0.7278
1306,0.8205
1307,0.6697
1308,0.638
1309,0.534
1310,0.5687
1311,0.6796
1312,0.6299
1313,0.8251
1314,0.7094
1315,0.674
1316,0.572
1317,0.5987
1318,0.5823
1319,0.6797
1320,0.6678
1321,0.775
1322,0.7732
1323,0.6355
1324,0.5305
1325,0.5042
1326,0.822
1327,0.6373
1328,0.5978
1329,0.7272
1330,0.5398
1331,0.5589
1332,0.5019
1333,0.5041
1334,0.5755
1335,0.6461
1336,0.5802
1337,0.6202
1338,0.5246
1339,0.7726
1340,0.6632
1341,0.6941
1342,0.6229
1343,0.5746
1344,0.5895
1345,0.6422
1346,0.7474
1347,0.5117
1348,0.772
1349,0.6795
1350,0.7357
1351,0.688
1352,0.6108
1353,0.6859
1354,0.8213
1355,0.5034
1356,0.6819
1357,0.7227
1358,0.695
1359,0.6949
1360,0.7067
1361,0.6652
1362,0.6524
1363,0.5515
1364,0.5896
1365,0.5454
1366,0.5376
1367,0.5522
1368,0.6005
1369,0.7365
1370,0.745
1371,0.6242
1372,0.5288
1373,0.5857
1374,0.6264
1375,0.6469
1376,0.5563
1377,0.7407
1378,0.5777
1379,0.5568
1380,0.8239
1381,0.5598
1382,0.6782
1383,0.629
1384,0.5006
1385,0.5896
1386,0.6845
1387,0.5753
1388,0.591
1389,0.6708
1390,0.62
1391,0.7345
1392,0.531
1393,0.749
1394,0.6288
1395,0.647
1396,0.6177
1397,0.5854
1398,0.5784
1399,0.6652
1400,0.6935
1401,0.5684
1402,0.7284
1403,0.5407
1404,0.5173
1405,0.5298
1406,0.6158
1407,0.6979
1408,0.5675
1409,0.5883
1410,0.5813
1411,0.5303
1412,0.6102
1413,0.6407
1414,0.5655
1415,0.6248
1416,0.5084
1417,0.5232
1418,0.8187
1419,0.6908
1420,0.6324
1421,0.6328
1422,0.5095
1423,0.6949
1424,0.7929
1425,0.7364
1426,0.5919
1427,0.5561
1428,0.5081
1429,0.5852
1430,0.6433
1431,0.6639
1432,0.7188
1433,0.6089
1434,0.55
1435,0.511
1436,0.6807
1437,0.6718
1438,0.514
1439,0.5291
1440,0.6063
1441,0.6419
1442,0.5004
1443,0.7309
1444,0.5268
1445,0.6113
1446,0.5147
1447,0.7618
1448,0.6482
1449,0.6837
1450,0.6032
1451,0.6741
1452,0.6621
1453,0.6282
1454,0.5273
1455,0.691
1456,0.5862
1457,0.5671
1458,0.6391
1459,0.5778
1460,0.5154
1461,0.6447
1462,0.6331
1463,0.5383
1464,0.655
1465,0.5754
1466,0.6246
1467,0.621
1468,0.8232
1469,0.674
1470,0.5425
1471,0.8229
1472,0.5264
1473,0.8131
1474,0.8218
1475,0.5724
1476,0.5003
1477,0.5946
1478,0.7181
1479,0.6137
1480,0.5214
1481,0.678
1482,0.7654
1483,0.544
1484,0.6512
1485,0.5217
1486,0.514
1487,0.592
1488,0.6258
1489,0.5441
1490,0.5619
1491,0.7199
1492,0.5436
1493,0.8269
1494,0.6162
1495,0.5619
1496,0.6037
1497,0.6325
1498,0.6769
1499,0.5972
1500,0.8214
1501,0.5426
1502,0.5182
1503,0.5144
1504,0.6323
1505,0.5099
1506,0.7114
1507,0.8229
1508,0.5156
1509,0.6633
1510,0.6028
1511,0.696
1512,0.8245
1513,0.6624
1514,0.6037
1515,0.5425
1516,0.5629
1517,0.8234
1518,0.646
1519,0.6
1520,0.559
1521,0.7266
1522,0.6493
1523,0.655
1524,0.5287
1525,0.5291
1526,0.5889
1527,0.6461
1528,0.6616
1529,0.5325
1530,0.5267
1531,0.5002
1532,0.6719
1533,0.6064
1534,0.6197
1535,0.6154
1536,0.5509
1537,0.5935
1538,0.7145
1539,0.7109
1540,0.6339
1541,0.6289
1542,0.5122
1543,0.5077
1544,0.6644
1545,0.5858
1546,0.5449
1547,0.6537
1548,0.5811
1549,0.8215
1550,0.5557
1551,0.6171
1552,0.6125
1553,0.5943
1554,0.5354
1555,0.6318
1556,0.6066
1557,0.7012
1558,0.8208
1559,0.5411
1560,0.5049
1561,0.6668
1562,0.715
1563,0.8129
1564,0.545
1565,0.6119
1566,0.8239
1567,0.7386
1568,0.6645
1569,0.7921
1570,0.6365
1571,0.5403
1572,0.6726
1573,0.6153
1574,0.6702
1575,0.6556
1576,0.6483
1577,0.7603
1578,0.5772
1579,0.8177
1580,0.6005
1581,0.5198
1582,0.5075
1583,0.6534
1584,0.6711
1585,0.661
1586,0.6123
1587,0.5081
1588,0.5209
1589,0.7742
1590,0.5403
1591,0.5492
1592,0.8204
1593,0.5174
1594,0.6512
1595,0.6723
1596,0.7534
1597,0.6085
1598,0.5021
1599,0.8212
1600,0.5255
1601,0.6549
1602,0.6714
1603,0.5066
1604,0.5898
1605,0.7487
1606,0.5766
1607,0.5304
1608,0.5039
1609,0.8214
1610,0.5402
1611,0.5484
1612,0.6254
1613,0.5931
1614,0.5427
1615,0.5035
1616,0.6964
1617,0.6372
1618,0.5765
1619,0.5922
1620,0.6772
1621,0.6452
1622,0.667
1623,0.6711
1624,0.5308
1625,0.5507
1626,0.5547
1627,0.8224
1628,0.5736
1629,0.7863
1630,0.5274
1631,0.8167
1632,0.5919
1633,0.6568
1634,0.6594
1635,0.6801
1636,0.816
1637,0.6593
1638,0.5256
1639,0.5376
1640,0.7048
1641,0.6586
1642,0.6819
1643,0.5136
1644,0.8252
1645,0.6706
1646,0.5456
1647,0.6926
1648,0.5543
1649,0.5022
1650,0.5533
1651,0.6693
1652,0.5152
1653,0.5395
1654,0.7625
1655,0.7136
1656,0.8223
1657,0.5961
1658,0.5676
1659,0.647
1660,0.6902
1661,0.5824
1662,0.6342
1663,0.5344
1664,0.5644
1665,0.6005
1666,0.5156
1667,0.8216
1668,0.5858
1669,0.7305
1670,0.6266
1671,0.6069
1672,0.6814
1673,0.6802
1674,0.8223
1675,0.5406
1676,0.5181
1677,0.5155
1678,0.8221
1679,0.6576
1680,0.6795
1681,0.5878
1682,0.5214
1683,0.5426
1684,0.6353
1685,0.8196
1686,0.6609
1687,0.5278
1688,0.6451
1689,0.5256
1690,0.5689
1691,0.6648
1692,0.6031
1693,0.8216
1694,0.5186
1695,0.6426
1696,0.5967
1697,0.6307
1698,0.7245
1699,0.5178
1700,0.5613
1701,0.5325
1702,0.5811
1703,0.5225
1704,0.5203
1705,0.5188
1706,0.8217
1707,0.591
1708,0.5871
1709,0.6412
1710,0.82
1711,0.5044
1712,0.6412
1713,0.5919
1714,0.5195
1715,0.5863
1716,0.5655
1717,0.5994
1718,0.6056
1719,0.6013
1720,0.8224
1721,0.5911
1722,0.5774
1723,0.6128
1724,0.8179
1725,0.5294
1726,0.6122
1727,0.5536
1728,0.5747
1729,0.5283
1730,0.5277
1731,0.8218
1732,0.743
1733,0.589
1734,0.7083
1735,0.8203
1736,0.638
1737,0.5117
1738,0.7183
1739,0.6071
1740,0.7376
1741,0.5459
1742,0.5621
1743,0.5136
1744,0.614
1745,0.5429
1746,0.6383
1747,0.5031
1748,0.5362
1749,0.6556
1750,0.5016
1751,0.6678
1752,0.5932
1753,0.7472
1754,0.5362
1755,0.6252
1756,0.5737
1757,0.7977
1758,0.5832
1759,0.6112
1760,0.6078
1761,0.6019
1762,0.6753
1763,0.5957
1764,0.7058
1765,0.6251
1766,0.5144
1767,0.7531
1768,0.562
1769,0.5819
1770,0.8211
1771,0.6422
1772,0.5129
1773,0.6633
1774,0.5042
1775,0.5938
1776,0.6412
1777,0.6688
1778,0.8237
1779,0.6195
1780,0.5796
1781,0.6814
1782,0.5687
1783,0.6359
1784,0.5907
1785,0.5649
1786,0.6805
1787,0.5898
1788,0.6254
1789,0.6968
1790,0.6062
1791,0.6771
1792,0.5383
1793,0.6202
1794,0.731
1795,0.6657
1796,0.6937
1797,0.6332
1798,0.8165
1799,0.5509
1800,0.7131
1801,0.5776
1802,0.8237
1803,0.5221
1804,0.825
1805,0.5561
1806,0.516
1807,0.6512
1808,0.5091
1809,0.8236
1810,0.5416
1811,0.5016
1812,0.621
1813,0.5821
1814,0.5943
1815,0.5761
1816,0.6347
1817,0.6004
1818,0.5314
1819,0.6492
1820,0.6313
1821,0.5584
1822,0.5465
1823,0.735
1824,0.5954
1825,0.6003
1826,0.6661
1827,0.5567
1828,0.7345
1829,0.5739
1830,0.5229
1831,0.5683
1832,0.5654
1833,0.5717
1834,0.6414
1835,0.6552
1836,0.6697
1837,0.6155
1838,0.572
1839,0.5122
1840,0.746
1841,0.6962
1842,0.7071
1843,0.8082
1844,0.6834
1845,0.5204
1846,0.6519
1847,0.822
1848,0.5064
1849,0.6794
1850,0.583
1851,0.5202
1852,0.6773
1853,0.6278
1854,0.6552
1855,0.8221
1856,0.5991
1857,0.6793
1858,0.6115
1859,0.6215
1860,0.5515
1861,0.7021
1862,0.5573
1863,0.6271
1864,0.667
1865,0.5756
1866,0.635
1867,0.5249
1868,0.6868
1869,0.5215
1870,0.584
1871,0.7179
1872,0.6073
1873,0.561
1874,0.6894
1875,0.7518
1876,0.5353
1877,0.6455
1878,0.6177
1879,0.6854
1880,0.7358
1881,0.6825
1882,0.8232
1883,0.689
1884,0.6275
1885,0.5858
1886,0.6016
1887,0.5291
1888,0.5234
1889,0.581
1890,0.5031
1891,0.6104
1892,0.7131
1893,0.5242
1894,0.5469
1895,0.6184
1896,0.5957
